endTime,artistName,trackName,msPlayed
2020-01-10 16:11,Future,Life Is Good (feat. Drake),237735
2020-01-10 16:12,NEZ,Wild Youngster,60535
2020-01-10 16:15,Orion Sun,Ne Me Quitte Pas (Don't Leave Me),162539
2020-01-10 16:15,duendita,One of One,11865
2020-01-10 16:19,The Blaze,Somewhere (feat. Octavian),215146
2020-01-10 16:23,Tame Impala,Lost In Yesterday,249586
2020-01-10 16:24,070 Shake,Guilty Conscience,65887
2020-01-10 16:27,Bakar,Hell n Back,156061
2020-01-10 16:29,KAYTRANADA,Need It,137706
2020-01-10 16:59,YBN Cordae,RNP (feat. Anderson .Paak),232459
2020-01-10 17:02,Melanie Faye,Super Sad Always,153232
2020-01-10 17:04,Vince Staples,"Yo Love - From ""Queen & Slim: The Soundtrack""",22348
2020-01-10 17:04,Joey Purp,Elastic,126385
2020-01-11 01:08,Vince Staples,"Yo Love - From ""Queen & Slim: The Soundtrack""",121462
2020-01-11 01:12,Mk.gee,Untitled,219456
2020-01-11 01:17,Mac Miller,Good News,342040
2020-01-11 01:20,ROSALÍA,A Palé,143773
2020-01-11 01:23,Beshken,Holding Me,180223
2020-01-11 01:26,Q,Lavender,138311
2020-01-11 01:31,Frank Ocean,In My Room,133680
2020-01-11 01:35,Monsune,OUTTA MY MIND,226005
2020-01-11 01:38,Daniela Andrade,Ayayai,170013
2020-01-11 01:40,Vince Staples,Hell Bound - Ad 01,131697
2020-01-11 01:45,Tame Impala,It Might Be Time,273013
2020-01-11 01:49,Lucky Daye,Buying Time,236949
2020-01-11 01:51,tobi lou,Uncle Iroh,147692
2020-01-11 01:54,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
2020-01-11 01:55,Khruangbin,Texas Sun,79430
2020-01-11 05:44,Khruangbin,Texas Sun,173201
2020-01-11 05:47,Caribou,You and I,157948
2020-01-11 05:50,Koffee,W (feat. Gunna),230151
2020-01-11 05:54,"Tyler, The Creator",I THINK,212013
2020-01-11 05:57,Chiiild,Count Me Out,207911
2020-01-11 06:01,Free Nationals,The Rivington,216629
2020-01-11 06:04,Jelani Aryeh,Patagonia,192080
2020-01-11 06:08,Ghetto Sage,Häagen Dazs,187781
2020-01-11 06:11,Monsune,CLOUD,180375
2020-01-11 06:13,Victor Internet,I KNO V3,148645
2020-01-11 06:16,Clams Casino,Cupidwing,202867
2020-01-11 06:20,Free Nationals,Apartment,184573
2020-01-11 06:23,Arlo Parks,Paperbacks,180000
2020-01-11 06:26,Goth Babe,Colours,182857
2020-01-11 06:29,Kali Uchis,Solita,177726
2020-01-11 06:32,Jelani Aryeh,Decide,178005
2020-01-11 06:39,Jonah Mutono,Circulation,420703
2020-01-11 06:42,MFnMelo,What a Life,203620
2020-01-11 06:44,Kllo,Back To You,138563
2020-01-11 17:06,Kllo,Back To You,38899
2020-01-11 17:08,Free Nationals,Shibuya,79277
2020-01-11 17:09,SiR,Hair Down (feat. Kendrick Lamar),55472
2020-01-11 17:14,Choker,"Frame - From ""Queen & Slim: The Soundtrack""",301253
2020-01-11 17:19,Juice WRLD,Bandit (with YoungBoy Never Broke Again),11215
2020-01-11 17:19,Dua Saleh,pretty kitten,114929
2020-01-11 17:22,Juice WRLD,Bandit (with YoungBoy Never Broke Again),189322
2020-01-11 17:25,Young Thug,Hop Off A Jet (feat. Travis Scott),174066
2020-01-11 17:27,Drake,Behind Barz - Bonus,163120
2020-01-11 17:30,DaBaby,Suge,163320
2020-01-11 17:34,SOB X RBE,Paramedic!,219306
2020-01-11 17:40,Jaden,Fallen,248648
2020-01-11 17:43,Plies,Boss Friends (feat. DaBaby),167466
2020-01-11 23:16,Future,Fine China,139008
2020-01-11 23:17,Kendrick Lamar,Money Trees,0
2020-01-11 23:17,Future,Fine China,2837
2020-01-11 23:20,Roddy Ricch,The Box,196652
2020-01-11 23:23,Icewear Vezzo,Champions,134693
2020-01-11 23:27,Young M.A,BIG,225919
2020-01-11 23:30,Lil Tecca,Ransom (with Juice WRLD) - Remix,171253
2020-01-11 23:35,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],279906
2020-01-11 23:40,Juice WRLD,Wasted (feat. Lil Uzi Vert),258475
2020-01-11 23:44,NoCap,Ghetto Angels,235263
2020-01-11 23:47,Young Thug,Lil Baby,201893
2020-01-11 23:53,Kendrick Lamar,The Art of Peer Pressure,324533
2020-01-11 23:56,Juice WRLD,Armed And Dangerous,169999
2020-01-11 23:58,XXXTENTACION,Moonlight,135090
2020-01-12 00:02,Calboy,"Chariot (feat. Meek Mill, Lil Durk & Young Thug)",243520
2020-01-12 00:50,KIDS SEE GHOSTS,Reborn,362830
2020-01-12 00:54,Future,March Madness,244613
2020-01-12 00:54,B. Lou,John Gotti,19176
2020-01-12 00:55,DJ Khaled,I'm On One,26819
2020-01-12 00:59,Grimes,Oblivion,251266
2020-01-12 01:00,Grimes,4ÆM,87569
2020-01-12 20:56,Max Cooper,Scalar,203778
2020-01-12 21:05,Solomun & Stimming,Eiszauber,519795
2020-01-12 21:19,Dominik Eulberg,"Sansula - Max Cooper's ""Lost in Sound"" Mix",486035
2020-01-12 21:22,Susso,Ansumana,147502
2020-01-12 21:55,Marc Romboy,Atlas - Adriatique Remix,377738
2020-01-12 21:57,Marcus Worgull,Trivia,112120
2020-01-12 22:00,Grimes,Violence - Original Mix,220616
2020-01-12 22:04,Hand Habits,placeholder,230006
2020-01-12 22:07,U.S. Girls,M.A.H.,174235
2020-01-12 22:11,Mk.gee,Untitled,211022
2020-01-13 03:28,Baba Stiltz,Beirut,447340
2020-01-13 03:31,Aphex Twin,#3,204083
2020-01-13 16:41,Aphex Twin,#3,6176
2020-01-13 16:42,Minnie Riperton,Les Fleurs,60487
2020-01-13 16:45,Ariel Pink,Lipstick,148514
2020-01-13 16:48,Animal Collective,Man Of Oil,199575
2020-01-13 16:48,Animal Collective,April And The Phantom,34249
2020-01-13 16:49,Animal Collective,"In The Flowers - Live June 2, 2009 Boulder, CO",4527
2020-01-13 16:49,Animal Collective,Blue Noses,10007
2020-01-13 16:49,Animal Collective,"My Girls - Live May 30, 2009 Las Vegas, NV",975
2020-01-13 16:49,Animal Collective,"Banshee Beat - Live June 2, 2009 Boulder, CO",3552
2020-01-13 16:49,Animal Collective,Amazonawana / Anaconda Opportunity,4829
2020-01-13 16:51,Animal Collective,My Girls,100124
2020-01-13 16:55,Arcade Fire,The Suburbs,240350
2020-01-13 16:55,Arcade Fire,Wake Up,15371
2020-01-13 17:00,Leafcutter John,Yes! Come Parade With Us,294600
2020-01-13 17:04,Sophie Hunger,I Opened a Bar,232048
2020-01-13 17:09,Golden Ivy,Kläppen II,316135
2020-01-13 17:14,LCD Soundsystem,Seconds - electric lady sessions,309093
2020-01-14 01:01,Flying Lotus,Takashi,151572
2020-01-14 01:07,Björk,I Miss You (Dobie Rub Part One) - Sunshine Mix,335493
2020-01-14 01:35,Moon Diagrams,Nightmoves,398988
2020-01-14 01:38,Sons Of Kemet,My Queen Is Ada Eastman,162781
2020-01-14 01:41,Young Thug,Sup Mate (feat. Future),222114
2020-01-14 01:43,IDK,Porno,97838
2020-01-14 02:19,Baby Keem,ORANGE SODA,118589
2020-01-14 02:21,Burna Boy,Ye,127639
2020-01-14 02:25,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),216706
2020-01-14 02:29,Dave,Location (feat. Burna Boy),241293
2020-01-14 02:32,Burna Boy,On The Low,185898
2020-01-14 02:36,Burna Boy,Ye,231618
2020-01-14 02:39,Burna Boy,Gum Body (feat. Jorja Smith),195073
2020-01-14 02:42,Jorja Smith,Be Honest (feat. Burna Boy),207030
2020-01-14 02:45,Burna Boy,Money Play,183152
2020-01-14 02:48,Mahalia,Simmer (feat. Burna Boy),167680
2020-01-14 02:49,Mr Eazi,Miss You Bad,66735
2020-01-14 15:46,Bill Callahan,All Thoughts Are Prey To Some Beast,6222
2020-01-14 15:46,Sons Of Kemet,My Queen Is Ada Eastman,5085
2020-01-14 15:51,Bill Callahan,All Thoughts Are Prey To Some Beast,291085
2020-01-14 15:56,Big Red Machine,Lyla,310760
2020-01-14 16:02,Big Red Machine,Lyla,3297
2020-01-14 16:02,Let's Eat Grandma,Donnie Darko,354409
2020-01-14 16:14,Let's Eat Grandma,Donnie Darko,679148
2020-01-14 16:17,Jessica Pratt,This Time Around,217360
2020-01-14 16:21,TOKiMONSTA,Realla,210448
2020-01-14 16:24,A Certain Ratio,Houses In Motion - Single Version,191767
2020-01-14 16:26,Mick Jenkins,Smoking Song (feat. BadBadNotGood),133189
2020-01-14 16:33,Prince,17 Days - Piano & A Microphone 1983 Version,382640
2020-01-14 16:37,George Clanton,Make It Forever,14857
2020-01-14 16:37,Bobby Wright,Blood Of An American,260600
2020-01-15 01:37,George Clanton,Make It Forever,79159
2020-01-15 01:38,Lifetones,Good Side,36780
2020-01-15 01:43,Joseph Shabason,I Thought That I Could Get Away with It,285466
2020-01-15 01:47,Planningtorock,Beulah Loves Dancing,249773
2020-01-15 01:53,Hiroshi Yoshimura,Blink,159569
2020-01-15 01:57,Patti Smith,Piss Factory,237168
2020-01-15 15:55,Joni Mitchell,The Hissing of Summer Lawns,57501
2020-01-15 16:00,Yo La Tengo,Green Arrow,343800
2020-01-15 16:20,Jim James,Hide In Plain Sight,309226
2020-01-15 16:25,Christian Scott aTunde Adjuah,Videotape,279797
2020-01-15 16:27,Via App,Baby K Interaction - Mixed,156317
2020-01-15 16:29,Mac Miller,Good News,14582
2020-01-15 16:33,Young Thug,What's the Move (feat. Lil Uzi Vert),251080
2020-01-15 16:37,Big Thief,Cattails,219320
2020-01-15 16:41,Big Thief,Contact,234493
2020-01-15 16:44,Big Thief,UFOF,188413
2020-01-15 20:57,Big Thief,Cattails,245640
2020-01-15 21:01,Big Thief,From,238320
2020-01-15 21:04,Big Thief,Open Desert,227533
2020-01-15 21:04,Big Thief,Orange,290
2020-01-16 01:07,Big Thief,Orange,210009
2020-01-16 01:14,Big Thief,Century,187306
2020-01-16 01:18,Big Thief,Strange,221466
2020-01-16 01:21,Big Thief,Betsy,208466
2020-01-16 01:24,Big Thief,Terminal Paradise,205346
2020-01-16 02:19,Big Thief,Jenni,251693
2020-01-16 02:22,Big Thief,Magic Dealer,181800
2020-01-16 02:23,Big Thief,Century,33529
2020-01-16 02:27,Big Thief,Cattails,245640
2020-01-16 02:28,Big Thief,From,35762
2020-01-16 02:32,Big Thief,Cattails,245640
2020-01-16 02:36,Big Thief,From,238320
2020-01-16 02:40,Big Thief,Open Desert,227533
2020-01-16 02:40,Big Thief,Orange,2520
2020-01-16 15:54,Control Top,Office Rage,2739
2020-01-16 15:55,Shawn Mendes,If I Can't Have You,27724
2020-01-16 15:55,Klein,Claim It,41656
2020-01-16 15:57,Ari Lennox,New Apartment,81223
2020-01-16 15:58,DJ Nate,Fuck Dat,51687
2020-01-16 15:58,Mount Eerie,Love Without Possession,43305
2020-01-16 15:59,Lil Nas X,Old Town Road,33297
2020-01-16 16:03,KAYTRANADA,DO IT,7732
2020-01-16 16:03,Floating Points,Last Bloom,250078
2020-01-16 16:31,Floating Points,Last Bloom,80666
2020-01-16 16:33,KAYTRANADA,DO IT,132360
2020-01-16 16:38,Jon Hopkins,Luminous Spaces - Edit,280586
2020-01-16 16:40,Turnstile,Yes I Need My Generator,133904
2020-01-17 01:06,Turnstile,Yes I Need My Generator,6292
2020-01-17 01:07,Amtrac,Radical (feat. Totally Enormous Extinct Dinosaurs) - Edit,75580
2020-01-17 01:12,DJ Seinfeld,Please Slow Down,262044
2020-01-17 01:18,Floating Points,Last Bloom,353680
2020-01-17 01:28,Bella Boo,Do The Right Thing,404806
2020-01-17 02:07,RY X,Untold - Alex Banks Remix,152039
2020-01-17 15:53,RY X,Untold - Alex Banks Remix,290735
2020-01-17 15:57,Sofia Kourtesis,Sarita Colonia - Edit,227317
2020-01-17 16:03,St. Vincent,Masseduction - Midland's Mass Seduction Remix,1855
2020-01-17 16:03,MJ Cole,Dizzy New Heights - Shanti Celeste Remix,363853
2020-01-18 00:12,St. Vincent,Masseduction - Midland's Mass Seduction Remix,6455
2020-01-18 00:16,Turnstile,Yes I Need My Generator,232408
2020-01-18 00:24,Function,Distant Paradise,479561
2020-01-18 15:37,Easy Life,Dead Celebrities,9520
2020-01-18 15:38,Saloli,Barcarolle,6153
2020-01-18 15:38,Floating Points,Bias,9161
2020-01-18 15:38,Rival Consoles,Them Is Us,4040
2020-01-18 15:38,Romare,Gone,10147
2020-01-18 15:38,James Holden,Solidarity Theme (Release),4527
2020-01-18 15:38,Col3trane,Rendezvous (with Miraa May),15325
2020-01-18 15:39,Jerro,Pantheon,8626
2020-01-18 15:39,Amon Tobin,On a Hilltop Sat the Moon,17740
2020-01-18 15:39,Lane 8,Road,6978
2020-01-18 15:39,Kiasmos,Blurred,5143
2020-01-18 15:40,RÜFÜS DU SOL,Another Life,5735
2020-01-18 15:40,ODESZA,Late Night,58398
2020-01-18 15:40,Washed Out,Feel It All Around,4620
2020-01-18 15:40,Kelsey Lu,Due West - Skrillex Remix,28467
2020-01-18 15:41,Ross from Friends,Talk to Me You'll Understand,9914
2020-01-18 15:41,KAYTRANADA,DO IT,1532
2020-01-18 15:41,FKA twigs,home with you,3668
2020-01-18 15:41,Auntie Flo,Kabsa,10077
2020-01-18 15:41,Pinch,Loose Cables,6710
2020-01-18 15:41,Electric Universe,Mantra,16416
2020-01-18 15:42,George Morel,Let's Groove,4202
2020-01-18 15:42,Ola Szmidt,Spring,9938
2020-01-18 15:42,Banji Boys,Love Thang - Cat Walk Mix,17763
2020-01-18 15:45,Floating Points,Bias,203715
2020-01-18 15:50,Romare,Gone,296205
2020-01-18 15:52,Jacques Greene,Do It Without You,131713
2020-01-18 15:53,Boards of Canada,XYZ - Peel Session,41181
2020-01-18 16:24,Max Cooper,Perpetual Motion,60275
2020-01-18 16:24,2 Chainz,Dead Man Walking (feat. Future),4574
2020-01-18 16:26,Swamp Dogg,Memories,142779
2020-01-18 16:30,John Prine,In Spite of Ourselves (feat. Iris DeMent),221285
2020-01-18 16:33,John Prine,Clay Pigeons,222063
2020-01-18 17:03,John Prine,Illegal Smile,179513
2020-01-18 17:04,John Prine,Spanish Pipedream,109435
2020-01-18 17:05,Jubal Clark,Blaze Ablaze,7337
2020-01-18 17:05,John Prine,So Sad (To Watch Good Love Go Bad) [feat. Connie Smith],20897
2020-01-18 17:07,Blaze Foley,Big Cheeseburgers & Good French Fries,134773
2020-01-18 17:10,Blaze Foley,Clay Pigeons,180813
2020-01-18 17:13,Blaze Foley,Sittin' by the Road,138840
2020-01-18 17:16,Blaze Foley,Slow Boat to China,179906
2020-01-18 17:18,Blaze Foley,Election Day,144186
2020-01-18 17:20,Blaze Foley,Let Me Ride in Your Big Cadillac,132514
2020-01-19 01:53,Blaze Foley,Let Me Ride in Your Big Cadillac,1880
2020-01-19 20:27,2 Chainz,Dead Man Walking (feat. Future),135506
2020-01-19 20:28,Chance the Rapper,Photo Ops (Skit),24792
2020-01-19 20:30,David Bowie,I Can't Read '97,141827
2020-01-19 20:31,U.S. Girls,Overtime,75604
2020-01-19 20:33,Swamp Dogg,Memories,103560
2020-01-19 20:36,King Krule,(Don't Let The Dragon) Draag On,151946
2020-01-19 20:40,Thundercat,Black Qualls - Single Version,25933
2020-01-19 20:40,Lee Fields & The Expressions,Regenerate,214163
2020-01-19 20:40,Lee Fields & The Expressions,Regenerate,19899
2020-01-19 20:45,Lee Fields & The Expressions,Ladies,257386
2020-01-19 20:49,Lee Fields & The Expressions,Never Be Another You,265003
2020-01-19 20:54,Lee Fields & The Expressions,It Rains Love,196219
2020-01-19 20:57,Lee Fields & The Expressions,Do You Love Me (Like You Say You Do),205080
2020-01-19 21:00,Lee Fields & The Expressions,Love Comes And Goes,191320
2020-01-19 21:05,Lee Fields & The Expressions,Honey Dove,246573
2020-01-19 21:08,Lee Fields & The Expressions,Money I$ King,198626
2020-01-19 21:12,Lee Fields & The Expressions,My World Is Empty Without You,241440
2020-01-19 21:15,Lee Fields & The Expressions,Expressions Theme,171066
2020-01-19 21:18,Lee Fields & The Expressions,My World,207226
2020-01-19 21:23,Lee Fields & The Expressions,Ladies,257386
2020-01-19 21:26,Lee Fields & The Expressions,These Moments,188106
2020-01-19 21:30,Lee Fields & The Expressions,The Only One Loving You,249520
2020-01-19 21:34,Lee Fields & The Expressions,Last Ride,220373
2020-01-19 21:38,Lee Fields & The Expressions,Blessed with the Best,229720
2020-01-19 21:41,Darondo,Luscious Lady,195946
2020-01-19 21:45,Charles Bradley,Lucifer,212290
2020-01-19 22:09,Menahan Street Band,The Contender,228920
2020-01-19 22:09,Shuggie Otis,Purple,13365
2020-01-19 22:14,Lee Fields & The Expressions,Faithful Man,262743
2020-01-19 22:17,Lee Fields & The Expressions,I Still Got It,217506
2020-01-19 22:27,Lee Fields & The Expressions,You're the Kind of Girl,241026
2020-01-19 22:35,Lee Fields & The Expressions,Still Hanging On,208840
2020-01-19 22:37,Lee Fields & The Expressions,Intermission,120560
2020-01-19 22:42,Lee Fields & The Expressions,Wish You Were Here,252973
2020-01-19 22:45,Lee Fields & The Expressions,Who Do You Love,171733
2020-01-19 22:48,Lee Fields & The Expressions,Moonlight Mile,218053
2020-01-19 22:53,Lee Fields & The Expressions,It's All Over (But the Crying),250173
2020-01-19 22:58,Lee Fields & The Expressions,Walk On Thru That Door,338440
2020-01-19 23:02,Lee Fields & The Expressions,Love Is the Answer,215973
2020-01-19 23:09,Tony Allen,Politely,400706
2020-01-19 23:13,Bobby Oroza,This Love,285814
2020-01-19 23:18,Shuggie Otis,Inspiration Information,252200
2020-01-19 23:21,Bobby Womack,Across 110th Street,230506
2020-01-19 23:25,Gil Scott-Heron,Lady Day and John Coltrane,216333
2020-01-19 23:29,Durand Jones & The Indications,Court of Love,224893
2020-01-19 23:32,Lee Fields & The Expressions,All I Need,214062
2020-01-19 23:42,Charles Bradley,Changes,360829
2020-01-19 23:45,Darondo,Didn't I,162422
2020-01-19 23:49,Lee Fields & The Expressions,Just Can't Win,243596
2020-01-19 23:52,Lee Fields & The Expressions,Magnolia,199984
2020-01-19 23:55,Lee Fields & The Expressions,Paralyzed,177212
2020-01-19 23:59,Lee Fields & The Expressions,Standing by Your Side,227665
2020-01-20 00:03,Lee Fields & The Expressions,Eye to Eye,254605
2020-01-20 00:07,Lee Fields & The Expressions,In the Woods,209778
2020-01-20 00:09,Lee Fields & The Expressions,All I Need,125958
2020-01-20 20:49,Roy Head & The Traits,Treat Her Right,125893
2020-01-20 20:50,Bob Seger,Ramblin' Gamblin' Man,58158
2020-01-20 20:52,Roy Head & The Traits,Treat Her Right,125893
2020-01-20 20:55,Bob Seger,Ramblin' Gamblin' Man,145310
2020-01-20 20:59,Deep Purple,Hush,264973
2020-01-20 21:00,KHJ,Mug Root Beer Advertisement,8880
2020-01-20 21:02,The Village Callers,Hector,152000
2020-01-20 21:05,Buchanan Brothers,Son of a Lovin' Man,176693
2020-01-20 21:08,Chad & Jeremy,Paxton Quigley's Had The Course - from the MGM film Three in the Attic,197160
2020-01-20 21:09,Bristol-Myers,Tanya Tanning Butter Advertisement,66866
2020-01-20 21:13,Paul Revere & The Raiders,Good Thing,182386
2020-01-20 21:15,Paul Revere & The Raiders,Hungry,173840
2020-01-20 21:20,The Box Tops,Choo Choo Train - Mono Single Version,170040
2020-01-20 21:23,Mitch Ryder,Jenny Take A Ride,216493
2020-01-20 21:28,Deep Purple,Kentucky Woman,284533
2020-01-20 21:31,Buffy Sainte-Marie,The Circle Game,180840
2020-01-20 21:35,Simon & Garfunkel,Mrs. Robinson,216306
2020-01-20 21:35,I Profumi di Capri,Numero Uno Cologne Advertisement,49840
2020-01-20 21:38,Los Bravos,Bring a Little Lovin',137173
2020-01-20 21:39,Harold E. Weed / Dana Classic Fragrances,Suddenly / Heaven Sent Advertisement,59506
2020-01-20 21:39,KHJ,KHJ Los Angeles Weather Report,10360
2020-01-20 21:39,KHJ,Vagabond High School Reunion,20466
2020-01-20 21:40,Syd Dale,The Illustrated Man Advertisement / Ready for Action,29760
2020-01-20 21:42,Dee Clark,Hey Little Girl,135133
2020-01-20 21:43,Coty Inc.,Summer Blonde Advertisement,75280
2020-01-21 15:46,Neil Diamond,Brother Love's Travelling Salvation Show,164108
2020-01-21 15:48,Roy Head & The Traits,Treat Her Right,125893
2020-01-21 15:50,Bob Seger,Ramblin' Gamblin' Man,145310
2020-01-21 15:55,Deep Purple,Hush,264973
2020-01-21 15:55,KHJ,Mug Root Beer Advertisement,8880
2020-01-21 15:57,The Village Callers,Hector,152000
2020-01-21 16:00,Buchanan Brothers,Son of a Lovin' Man,176693
2020-01-21 17:38,Chad & Jeremy,Paxton Quigley's Had The Course - from the MGM film Three in the Attic,197160
2020-01-21 17:39,Bristol-Myers,Tanya Tanning Butter Advertisement,66866
2020-01-21 17:42,Paul Revere & The Raiders,Good Thing,182386
2020-01-21 17:45,Paul Revere & The Raiders,Hungry,173840
2020-01-21 17:48,The Box Tops,Choo Choo Train - Mono Single Version,170040
2020-01-21 17:50,Mitch Ryder,Jenny Take A Ride,122369
2020-01-22 01:15,Johnny Adams,Georgia Morning Dew,37198
2020-01-22 01:17,Roy Head & The Traits,Treat Her Right,125893
2020-01-22 01:18,Bob Seger,Ramblin' Gamblin' Man,47664
2020-01-22 01:20,The Archies,"Sugar, Sugar",93553
2020-01-22 01:21,The 5th Dimension,Aquarius/Let The Sunshine In (The Flesh Failures) [Remastered],65851
2020-01-22 01:22,The Rolling Stones,Honky Tonk Women - Mono Version,60464
2020-01-22 01:24,Sly & The Family Stone,Everyday People,141506
2020-01-22 01:26,Tommy James & The Shondells,Crimson & Clover - Single Version; Mono,69109
2020-01-22 01:30,Future,Life Is Good (feat. Drake),237735
2020-01-22 01:33,Roddy Ricch,The Box,196652
2020-01-22 01:35,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),136366
2020-01-22 01:38,Lil Uzi Vert,Futsal Shuffle 2020,198912
2020-01-22 01:39,Lil Baby,Sum 2 Prove,10296
2020-01-22 01:42,JACKBOYS,OUT WEST (feat. Young Thug),157712
2020-01-22 01:43,Eminem,Godzilla (feat. Juice WRLD),5665
2020-01-22 01:46,YNW Melly,Suicidal,222997
2020-01-22 01:49,Mac Miller,I Can See,0
2020-01-22 01:49,DaBaby,BOP,159714
2020-01-22 01:52,Mac Miller,I Can See,23036
2020-01-22 01:52,DaBaby,BOP,159714
2020-01-22 01:55,Lil Baby,Woah,183011
2020-01-22 01:58,Juice WRLD,Bandit (with YoungBoy Never Broke Again),189322
2020-01-22 02:03,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],279906
2020-01-22 02:05,DaBaby,VIBEZ,144935
2020-01-22 02:08,Young Thug,Hop Off A Jet (feat. Travis Scott),174066
2020-01-22 02:13,Roddy Ricch,High Fashion (feat. Mustard),220486
2020-01-22 02:16,Flipp Dinero,How I Move (feat. Lil Baby),224915
2020-01-22 02:23,Baby Keem,ORANGE SODA,4397
2020-01-22 02:23,Stunna 4 Vegas,UP THE SMOKE (with Offset),367017
2020-01-22 02:25,DaBaby,BOP,159714
2020-01-22 02:28,DaBaby,VIBEZ,144935
2020-01-22 02:31,DaBaby,Suge,163320
2020-01-22 02:33,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),136366
2020-01-22 02:35,Lil Nas X,Panini - DaBaby Remix,151040
2020-01-22 02:38,Camila Cabello,My Oh My (feat. DaBaby),170746
2020-01-22 16:18,Chavela Vargas,Paloma Negra,7685
2020-01-22 16:18,Neon Indian,Toyota Man,68336
2020-01-22 16:21,Natalia Lafourcade,Tus Ojitos (Vals de la Guardia Vieja) (feat. Los Macorinos),177546
2020-01-22 16:23,Eydie Gormé,Sabor a Mí,168400
2020-01-22 17:01,Roberto Tapia,Hasta La Miel Amarga,64325
2020-01-22 17:05,Dreamville,Still Dreamin (with JID & Lute feat. 6LACK),251054
2020-01-22 17:06,Bill Callahan,All Thoughts Are Prey To Some Beast,16300
2020-01-22 17:06,Jonah Mutono,Circulation,11447
2020-01-22 17:06,Ghetto Sage,Häagen Dazs,5201
2020-01-22 17:06,Tame Impala,Lost In Yesterday,20596
2020-01-22 17:07,Let's Eat Grandma,Donnie Darko,61138
2020-01-22 17:08,Charli XCX,Gone,16904
2020-01-22 17:08,Miriam Makeba,Pata Pata - Stereo Version,9218
2020-01-22 17:09,Miguel,Sky Walker (feat. Travis Scott),56494
2020-01-22 17:10,Porches,Do U Wanna,83777
2020-01-22 17:12,Mac Miller,Blue World,136695
2020-01-23 00:57,Mac Miller,Blue World,17113
2020-01-23 00:58,070 Shake,Flight319,77995
2020-01-23 01:01,Frank Ocean,In My Room,133680
2020-01-23 01:04,Bakar,Hell n Back,213573
2020-01-23 01:08,Daniel Caesar,CYANIDE REMIX (feat. Koffee),221132
2020-01-23 01:10,tobi lou,Uncle Iroh,147692
2020-01-23 01:14,LA Priest,What Moves,229253
2020-01-23 01:16,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
2020-01-23 01:18,Mura Masa,Live Like We're Dancing,67603
2020-01-23 01:21,Thundercat,Black Qualls - Single Version,196150
2020-01-23 01:27,Mac Miller,Good News,342040
2020-01-23 01:30,Tame Impala,Lost In Yesterday,228066
2020-01-23 01:33,Orion Sun,Ne Me Quitte Pas (Don't Leave Me),168746
2020-01-23 01:38,Ant Clemons,Beep,152280
2020-01-23 01:39,King Krule,(Don't Let The Dragon) Draag On,41992
2020-01-23 01:40,ROSALÍA,A Palé,76997
2020-01-23 01:42,Mk.gee,Untitled,105279
2020-01-23 15:43,Mk.gee,Untitled,230509
2020-01-23 15:45,Theophilus London,Whoop Tang Flow (feat. Raekwon),86500
2020-01-23 15:48,Hope Tala,Lovestained,175280
2020-01-23 15:51,Clairo,Softly,185306
2020-01-23 15:54,070 Shake,Guilty Conscience,203261
2020-01-23 16:41,070 Shake,Guilty Conscience,7125
2020-01-23 16:44,Daniela Andrade,Ayayai,170013
2020-01-23 16:46,The Blaze,Somewhere (feat. Octavian),113824
2020-01-23 16:47,Joey Purp,Elastic,62136
2020-01-23 16:49,KAYTRANADA,Need It,137706
2020-01-23 16:52,YBN Cordae,RNP (feat. Anderson .Paak),134024
2020-01-23 16:54,Melanie Faye,Super Sad Always,125294
2020-01-23 16:56,Vince Staples,"Yo Love - From ""Queen & Slim: The Soundtrack""",143830
2020-01-23 16:59,FKJ,Risk,15750
2020-01-23 16:59,070 Shake,Rocketship,184467
2020-01-24 01:31,FKJ,Risk,41517
2020-01-24 02:11,Future,Life Is Good (feat. Drake),95039
2020-01-24 02:15,Future,Life Is Good (feat. Drake),237735
2020-01-24 02:18,Drake,Money In The Grave (Drake ft. Rick Ross),205426
2020-01-24 02:22,Drake,God's Plan,227892
2020-01-24 02:25,PARTYNEXTDOOR,LOYAL (feat. Drake),197973
2020-01-24 02:30,Drake,In My Feelings,217925
2020-01-24 02:34,Drake,God's Plan,198973
2020-01-24 02:38,Chris Brown,No Guidance (feat. Drake),260640
2020-01-24 02:41,Meek Mill,Going Bad (feat. Drake),180522
2020-01-24 02:46,Drake,Passionfruit,298940
2020-01-24 02:49,Drake,One Dance,154515
2020-01-24 16:01,Drake,One Dance,19465
2020-01-24 16:04,Drake,Nice For What,168742
2020-01-24 16:04,Drake,God's Plan,27631
2020-01-24 16:08,Drake,Money In The Grave (Drake ft. Rick Ross),205426
2020-01-24 16:09,Chris Brown,No Guidance (feat. Drake),109980
2020-01-24 16:41,Meek Mill,Going Bad (feat. Drake),180522
2020-01-24 16:42,Drake,Passionfruit,68174
2020-01-24 16:43,Catching Flies,Silver Linings (DJ Seinfeld’s Drum Dream Remix),55426
2020-01-24 16:49,Hammer,99er,346046
